geometry;name;indexOfID;id
MULTIPOLYGON(((7181738.71240746 666535.261270893,7181741.12270423 666540.098131524,7181741.9423024 666560.602974114,7181741.48292671 666579.724262974,7181743.21963045 666587.056764327,7181729.90946024 666604.399140594,7181703.36342627 666624.20149233,7181683.11837665 666655.777547985,7181688.02292767 666692.523682548,7181666.73019903 666721.924482248,7181665.34008161 666747.268939409,7181665.41270189 666785.030920506,7181656.03476889 666805.951717907,7181627.46035364 666816.919086911,7181582.98348589 666822.076974382,7181548.32109798 666826.411800821,7181522.03169013 666841.590829205,7181510.48200816 666864.314512942,7181506.31219854 666881.559047388,7181492.08504258 666896.888246408,7181455.45094097 666869.199870371,7181501.72857869 666788.855138396,7181552.57490587 666787.29616437,7181567.05217614 666783.89648051,7181586.22538851 666752.126524922,7181620.57957052 666756.526469299,7181677.68235137 666649.27392639,7181717.11880679 666578.19436657,7181702.20631435 666553.351018153,7181704.4243225 666549.597459212,7181724.67034076 666559.794856079,7181738.71240746 666535.261270893)));Praça Gregório Piatkowski;621;1858
MULTIPOLYGON(((7181642.30365952 666759.220509159,7181660.69447404 666775.157301868,7181639.027049 666799.937461284,7181619.83493015 666785.187361813,7181642.30365952 666759.220509159)));Escola Municipal;622;1859
MULTIPOLYGON(((7181563.5801841 666848.29297866,7181572.80497645 666933.905296821,7181533.15387516 666973.172957796,7181511.77256251 666943.874386278,7181512.00805975 666892.983367855,7181540.46853016 666862.717146538,7181563.5801841 666848.29297866)));Moradias Tambaú;623;1860
MULTIPOLYGON(((7181613.50141503 666840.960488401,7181645.89250217 666907.775181866,7181572.80497645 666933.905296821,7181563.5801841 666848.29297866,7181613.50141503 666840.960488401)));Moradias Tambaú;624;1861
MULTIPOLYGON(((7181702.46779567 666906.096924498,7181746.48089115 667024.344183697,7181681.96708168 667028.316345255,7181644.11532702 666923.259701962,7181702.46779567 666906.096924498)));Condomínio Residencial Pinheiros;625;1863
MULTIPOLYGON(((7182099.03025313 666201.741917776,7182114.50191759 666228.000374356,7182087.63143344 666244.541723572,7182079.89712152 666231.291842583,7182092.82710193 666224.010492931,7182084.60668022 666209.758995812,7182099.03025313 666201.741917776)));Condominio Parque do Software;626;1865
MULTIPOLYGON(((7181939.61533636 666394.455598816,7181959.31026389 666407.109876648,7181989.35645304 666406.940113103,7181994.16569122 666408.618947342,7182002.12677455 666415.194202665,7182015.22893067 666414.572581664,7182019.91191128 666409.471800637,7182030.1290147 666407.446650279,7182081.6303619 666407.543415402,7182084.68610388 666421.067151247,7182089.08641996 666455.655877679,7182082.44103472 666560.693991074,7182022.173933 666568.844561797,7181933.70251185 666618.790662533,7181913.87182696 666552.041082846,7181892.44255244 666478.40335694,7181893.97863771 666450.184175139,7181892.78256524 666407.359376066,7181897.74595232 666396.630562318,7181923.38716129 666405.04449725,7181926.70423213 666397.533361603,7181939.61533636 666394.455598816)));Residencial Quintas de São Francisco;627;1867
MULTIPOLYGON(((7182093.71526849 666580.565076672,7182082.55103055 666651.606258541,7182006.76130744 666640.325277695,7181995.76572851 666601.62199198,7182017.63377337 666592.742602888,7182053.34123088 666583.643092984,7182093.71526849 666580.565076672)));Residencial Araucária;628;1868
MULTIPOLYGON(((7181995.76572851 666601.62199198,7182006.76130744 666640.325277695,7182001.5772787 666643.840882314,7181995.77681331 666664.84704363,7181974.45097275 666662.198314082,7181971.53846685 666673.6867502,7181946.27320512 666669.792274392,7181940.31946163 666639.900928751,7181995.76572851 666601.62199198)));Residencial Rio Negro;629;1869
MULTIPOLYGON(((7181927.92048515 666651.673562876,7181936.18513679 666686.3704413,7181935.43498912 666714.599507454,7181918.07347645 666711.195533173,7181907.23511457 666756.002645985,7181880.62893384 666796.631008897,7181834.44006612 666758.676390575,7181907.94112316 666668.12863598,7181927.92048515 666651.673562876)));Residencial Guarapuava;630;1870
MULTIPOLYGON(((7181826.38296274 666770.502885415,7181886.66147275 666820.167669443,7181844.73318156 666884.860893938,7181807.11217308 666888.364383015,7181801.0475104 666835.402629324,7181779.66720298 666837.127452415,7181778.16861028 666831.145398413,7181826.38296274 666770.502885415)));Residencial Curitiba;631;1871
MULTIPOLYGON(((7182352.86277531 666700.304858354,7182348.323848 666810.409729113,7182328.3663854 667015.35849895,7182281.27376434 667017.94929183,7182289.33851363 666825.926844316,7182323.40077253 666713.172862264,7182352.86277531 666700.304858354)));Residencial Antonina;632;1874
MULTIPOLYGON(((7181471.80090624 666903.101507723,7181486.88707547 666946.8424461,7181497.66964046 666970.558415518,7181522.39169821 666999.355634571,7181468.06830987 667097.589822319,7181405.01609531 667008.370299564,7181471.80090624 666903.101507723)));Escola Municipal Moradias Ribeirão;633;1875
MULTIPOLYGON(((7181292.4447999 667672.771927809,7181314.1024238 667686.07569567,7181324.8122818 667693.379746232,7181320.6430749 667698.104139952,7181318.34333151 667692.433919031,7181314.27472819 667689.12482268,7181308.44846567 667689.051862061,7181304.72207368 667692.916980451,7181305.0834212 667698.562920495,7181305.02625452 667703.127627783,7181303.6867301 667706.590226986,7181296.67712176 667714.315944366,7181285.31214161 667724.822889143,7181275.94549671 667730.568202131,7181262.03758372 667737.131489904,7181244.24155371 667742.781244094,7181231.65415027 667747.400134862,7181224.26417267 667750.998087208,7181217.0791059 667755.041063642,7181211.46329592 667754.970708051,7181219.974171 667748.561085808,7181258.71115492 667709.063847111,7181292.4447999 667672.771927809)));Praça Jardim San Fernando;634;1896
MULTIPOLYGON(((7181465.34874603 667450.122499781,7181532.8285332 667502.222488767,7181373.91167359 667725.188479798,7181301.16860571 667664.393905136,7181315.38373923 667643.906804684,7181349.57512114 667617.052852672,7181369.12517185 667598.713999357,7181420.12840111 667523.549631491,7181437.81643788 667482.239269856,7181465.34874603 667450.122499781)));Conjunto Residencial Vale Verde II;635;1911
MULTIPOLYGON(((7181459.78280275 667937.070499113,7181608.48725633 668039.477598487,7181654.2549023 668071.00509244,7181624.37011358 668116.546942115,7181534.26187926 668059.845267316,7181433.63571495 667994.665798723,7181434.16214897 667973.011537011,7181459.78280275 667937.070499113)));Centro Esportivo Algaci Túlio - AMAFEMO;636;1935
MULTIPOLYGON(((7180196.22868322 668096.503605084,7180243.71316065 668138.617982383,7180173.01928308 668262.283440883,7180117.25649885 668229.235037294,7180196.22868322 668096.503605084)));Colégio Avelino Antonio Vieira;637;1938
MULTIPOLYGON(((7180113.20656257 668245.604171189,7180167.07126292 668277.180827916,7180138.11117208 668327.504784439,7180083.25758695 668298.811414076,7180113.20656257 668245.604171189)));Escola Municipal Graciliano Ramos;638;1939
MULTIPOLYGON(((7180188.77548991 668288.494307633,7180227.95734334 668310.696179306,7180218.34285152 668329.076885997,7180177.38194633 668307.395581092,7180188.77548991 668288.494307633)));Paróquia Santa Amélia;639;1940
MULTIPOLYGON(((7180050.34753346 668391.879811804,7180100.73597752 668417.963327506,7180120.599922 668428.489647658,7180054.39221064 668463.100726591,7180063.05904894 668481.298963927,7180057.92888823 668484.009594582,7180054.50825249 668485.565296124,7180045.43507041 668467.965257946,7179993.10137219 668494.334515593,7180050.34753346 668391.879811804)));Conjunto Residencial Moradias Paritá;640;1941
MULTIPOLYGON(((7180005.36236672 668563.175082106,7180156.81266288 668610.813503745,7180152.753071 668619.118225526,7180137.84552323 668640.790377735,7179996.48355926 668593.47984244,7180005.36236672 668563.175082106)));Boulevard das Palmeiras III;641;1942
MULTIPOLYGON(((7180133.12692075 668360.895611441,7180207.43867629 668404.18292912,7180139.58342599 668438.55243465,7180120.599922 668428.489647658,7180100.73597752 668417.963327506,7180133.12692075 668360.895611441)));Supermercado Kusma Express;642;1943
MULTIPOLYGON(((7180232.22833958 668342.826073534,7180263.47741298 668362.434686834,7180241.71947396 668389.742534589,7180216.26315418 668373.756243515,7180232.22833958 668342.826073534)));Centro Municipal de Educação Infantil Santa Amélia;643;1944
MULTIPOLYGON(((7180504.27838221 668201.861548117,7180512.85520176 668209.621502354,7180499.73213001 668225.112899487,7180490.450799 668217.877025583,7180504.27838221 668201.861548117)));Maxiclin Clínica Odontológica;644;1945
MULTIPOLYGON(((7180297.10459288 668368.247289642,7180350.9746741 668418.749026454,7180338.14837723 668442.328248176,7180267.25009822 668400.702187761,7180297.10459288 668368.247289642)));Igreja Evangélica Assembléia de Deus;645;1946
MULTIPOLYGON(((7180173.93697333 668617.193066118,7180318.68123089 668663.350369514,7180303.3361671 668703.911169861,7180156.54123326 668648.185236587,7180173.93697333 668617.193066118)));Boulevard das Palmeiras II;646;1947
MULTIPOLYGON(((7180123.66343576 668661.154397777,7180398.14733452 668761.707853548,7180119.96181441 668980.972992442,7179979.61106812 668879.947306271,7180123.66343576 668661.154397777)));Cemitério Jardim da Saudade;647;1948
MULTIPOLYGON(((7180318.68123089 668663.350369514,7180451.81936074 668704.787065399,7180435.05225537 668728.960112468,7180415.17725138 668741.298943096,7180303.3361671 668703.911169861,7180318.68123089 668663.350369514)));Boulevard das Palmeiras I;648;1951
MULTIPOLYGON(((7180482.64746367 668683.043561351,7180499.59745332 668687.430163591,7180465.46847778 668712.65148765,7180482.64746367 668683.043561351)));Jardinete Alcides Alves Baptista;649;1952
MULTIPOLYGON(((7180921.97896551 669819.877452157,7180960.80253707 669820.36987987,7180961.79888291 669960.11894246,7180922.36225025 669959.920002902,7180921.97896551 669819.877452157)));Paróquia São Jorge;650;1980
MULTIPOLYGON(((7181123.19645024 669800.628185065,7181135.49857517 669891.056918496,7181105.82805729 669813.530979862,7181110.68220812 669804.652775193,7181123.19645024 669800.628185065)));Jardinete Nossa Senhora do Rosário de Fátima;651;1981
MULTIPOLYGON(((7180341.40530884 667147.64118708,7180373.98237222 667150.632184514,7180444.77375926 667186.900838115,7180543.62876417 667243.369777898,7180708.88030357 667345.557140279,7180843.61626309 667416.283293217,7180890.47185871 667439.755911381,7180917.90030848 667453.151225233,7180952.02559551 667473.186683228,7180967.835505 667489.031158714,7180987.03136309 667513.163745353,7181006.68625747 667567.891784981,7181026.62649223 667655.556271169,7181035.94566213 667754.43094159,7181076.40394918 667813.633730056,7181126.73228079 667839.293565962,7181246.1225742 667902.071124951,7181271.39441424 667923.978207608,7181283.48223185 667934.467357852,7181377.2165302 667989.161273225,7181545.97299768 668086.218806483,7181608.98756213 668126.721839389,7181651.19382096 668183.355704116,7181718.06849705 668326.613409798,7181740.40265819 668375.064094354,7181831.71073597 668573.177416132,7181905.27501376 668730.331112601,7181956.48739748 668753.412414368,7182001.23555373 668767.260935509,7181959.67036219 668819.071537953,7181953.02872186 668852.043718116,7181945.72130842 668920.235577905,7181930.44367986 668972.98054704,7181881.75487647 669033.519949115,7181834.51302114 669088.234372315,7181399.41790634 669118.360014515,7181353.4460292 669185.628091754,7181215.48460722 669457.419072563,7181127.97867472 669783.442802622,7181083.30006719 669815.719036269,7181064.79697066 669817.636339456,7180638.97799181 669811.380607076,7180469.22909099 669811.811607685,7180497.23423414 669732.406495383,7180504.21274177 669656.445090721,7180490.46988804 669621.921311542,7180456.55964977 669499.418160126,7180403.57110592 669407.574628945,7180385.33590225 669388.329066317,7180324.26288668 669341.754038883,7180025.91602572 669111.77918433,7179988.63983747 669082.641100344,7180108.82512044 668994.36665927,7179965.5555648 668895.516179655,7180160.65747454 668616.040363908,7179578.19525909 668430.079241672,7179582.45108792 668282.891115528,7179583.50092988 668199.389653326,7179594.88191025 668133.875233489,7179627.85478912 668070.079800194,7179744.27581531 667860.09868866,7179698.54239691 667832.005037336,7179693.51316762 667811.661438286,7179695.2072597 667791.41221253,7179725.30456993 667727.096897879,7179749.75512856 667691.678532556,7179728.36847208 667673.553188875,7179716.7112405 667646.369760021,7179714.51328107 667629.922734552,7179723.74541933 667582.730516902,7179737.92244474 667562.637546383,7179739.58607285 667544.790971088,7179856.4946473 667267.643577615,7179934.14660998 667249.570044883,7180063.98990884 667230.479263773,7180129.47815129 667209.719299136,7180217.30717537 667187.508680599,7180252.65867834 667174.144488048,7180341.40530884 667147.64118708)));Fazendinha;652;1953
MULTIPOLYGON(((7180940.90678694 668126.117060889,7180954.47815122 668175.480269652,7180945.61516352 668189.617951676,7180933.52774174 668203.80560874,7180930.95226443 668207.755329122,7180915.96136051 668193.800688758,7180898.7256965 668173.341996831,7180940.90678694 668126.117060889)));CMEI Fazendinha;653;1954
MULTIPOLYGON(((7180954.47815122 668175.480269652,7180963.83162007 668191.96855307,7180976.01401544 668208.14044863,7181009.54333133 668243.787177932,7180939.6686642 668215.869217479,7180930.95226443 668207.755329122,7180933.52774174 668203.80560874,7180945.61516352 668189.617951676,7180954.47815122 668175.480269652)));Jardinete Jardim Independência;654;1956
MULTIPOLYGON(((7181118.52230206 668166.056924575,7181125.66046269 668167.524232028,7181125.0423048 668170.875136143,7181110.84886404 668247.765161568,7181108.92344481 668258.168920127,7181107.91269854 668263.666843456,7181100.15598133 668311.415244947,7181098.88855582 668317.060773961,7181091.06580836 668315.413831786,7181092.49281907 668307.648522276,7181101.8990893 668256.461653702,7181104.17011062 668244.121458204,7181117.86838918 668169.608495574,7181118.52230206 668166.056924575)));Rua da Cidadania Fazendinha;655;1966
MULTIPOLYGON(((7181050.16623579 668634.887025886,7181084.67692348 668639.152967985,7181153.7652228 668774.259932616,7181152.52886925 668819.60674096,7181113.35810888 669017.888411297,7181092.9994115 669077.293202749,7181078.12834226 669105.674265446,7181055.27605656 669090.573312934,7181044.67189762 669096.885220197,7181026.61929893 669122.792448757,7180952.93903374 669079.657492879,7181003.47990719 668972.486941914,7181044.88866741 668842.685364066,7181028.69908494 668817.532622132,7181013.90833813 668742.922822426,7181012.69971338 668715.756818587,7181024.73745639 668657.192409482,7181031.41815347 668645.722390129,7181050.16623579 668634.887025886)));Vila Estrela São Jorge;656;1976
MULTIPOLYGON(((7180053.48995743 669682.486570701,7180122.78388735 669697.462505728,7180051.70207319 669705.540540118,7180053.48995743 669682.486570701)));Jardinete Renério Alves;657;1977
MULTIPOLYGON(((7180250.25578704 669779.290034299,7180284.83566439 669796.430603794,7180248.85365855 669796.376370573,7180250.25578704 669779.290034299)));Jardinete Alípio Valter;658;1978
MULTIPOLYGON(((7181304.76392431 668192.188478721,7181313.05511516 668204.168795144,7181329.4636324 668222.566294826,7181361.20320655 668249.885126642,7181364.79888065 668251.147089102,7181367.65836722 668254.571915353,7181366.86629515 668259.419049074,7181361.27436116 668262.737683335,7181344.10004686 668267.378960267,7181340.15104874 668255.443077,7181301.85889634 668211.791409864,7181282.27306769 668216.151029604,7181269.00321015 668274.188482707,7181273.43955762 668286.130435953,7181260.85935509 668288.395830261,7181251.90620022 668291.189491648,7181248.33597132 668287.021664623,7181249.16444642 668279.27890709,7181264.35554575 668202.350347148,7181304.76392431 668192.188478721)));MegaVe Center Shop;659;1982
