geometry;name;indexOfID;id
MULTIPOLYGON(((7183385.02020264 676288.65020752,7183382.9777832 676291.109985352,7183381.13623047 676293.553833008,7183379.49920654 676295.932006836,7183377.89019775 676298.49822998,7183376.48901367 676300.959228516,7183375.27539062 676303.301025391,7183374.37078857 676305.234436035,7183374.37658691 676305.255004883,7183372.38598633 676309.264587402,7183372.33862305 676309.368835449,7183371.18963623 676312.051391602,7183371.14941406 676312.151184082,7183370.07879639 676314.980834961,7183370.04223633 676315.084594727,7183369.08538818 676317.994812012,7183369.0526123 676318.102600098,7183368.19921875 676321.155822754,7183368.17321777 676321.256591797,7183367.57904053 676323.784790039,7183367.56860352 676323.830627441,7183364.55059814 676337.850830078,7183362.64501953 676346.702209473,7183359.86383057 676359.621582031,7183359.41522217 676361.523010254,7183358.93859863 676363.238037109,7183358.2277832 676365.415039062,7183357.49523926 676367.343811035,7183356.77783203 676369.014404297,7183355.83660889 676370.965393066,7183354.90344238 676372.695800781,7183353.77423096 676374.577819824,7183352.52960205 676376.441223145,7183351.11279297 676378.346435547,7183349.68322754 676380.078613281,7183348.15380859 676381.754821777,7183346.43920898 676383.450805664,7183344.68823242 676385.012390137,7183343.36279297 676386.092224121,7183341.8302002 676387.243041992,7183340.86462402 676387.919616699,7183311.46124268 676407.994812012,7183309.06378174 676409.574401855,7183306.8380127 676410.940429688,7183304.45623779 676412.29901123,7183302.3302002 676413.425598145,7183300.07519531 676414.536621094,7183297.53759766 676415.687805176,7183295.04681396 676416.720214844,7183292.51422119 676417.674804688,7183289.49041748 676418.693603516,7183286.85919189 676419.477233887,7183284.23303223 676420.166015625,7183281.33740234 676420.819824219,7183275.70440674 676421.789001465,7183273.86480713 676422.021240234,7183265.98364258 676422.928588867,7183256.77661133 676423.988586426,7183209.17419434 676429.46862793,7183207.27941895 676429.612792969,7183206.74499512 676429.611633301,7183186.57019043 676413.620239258,7183200.95019531 676393.82019043,7183225.10021973 676365.920227051,7183228.67303467 676361.789001465,7183233.92840576 676354.804199219,7183241.36181641 676346.968994141,7183234.3314209 676337.316833496,7183225.64019775 676334.806396484,7183225.27142334 676334.687011719,7183224.94042969 676334.556396484,7183224.66040039 676334.426025391,7183224.37841797 676334.274414062,7183224.12719727 676334.120605469,7183223.87139893 676333.944396973,7183223.65179443 676333.77520752,7183223.43121338 676333.586242676,7183223.20202637 676333.367004395,7183222.99261475 676333.143188477,7183222.8248291 676332.944213867,7183222.6484375 676332.713439941,7183216.74102783 676324.603393555,7183209.98120117 676315.322814941,7183209.0657959 676307.297424316,7183203.28161621 676256.57800293,7183205.12139893 676254.129394531,7183221.78338623 676252.421630859,7183225.54724121 676254.509216309,7183280.89221191 676248.835998535,7183283.90722656 676248.53302002,7183288.45941162 676248.02923584,7183292.82763672 676247.492797852,7183297.11462402 676246.91619873,7183302.68463135 676246.091796875,7183307.09381104 676245.37878418,7183311.59240723 676244.596008301,7183317.54919434 676243.472839355,7183322.35400391 676242.49420166,7183327.51141357 676241.371032715,7183333.16339111 676240.053039551,7183340.0302124 676239.250183105,7183385.02020264 676288.65020752)));ABÍLIO DE ABREU;228;223
MULTIPOLYGON(((7181486.43060303 676756.143005371,7181489.05541992 676756.00982666,7181491.15661621 676755.409423828,7181492.73242188 676753.758605957,7181493.55780029 676751.807617188,7181493.48278809 676749.256408691,7181481.4128418 676717.695983887,7181525.14422607 676743.183410645,7181510.60601807 676769.513793945,7181486.43060303 676756.143005371)));MÁRCIO WILSON RIBAS;229;224
MULTIPOLYGON(((7181304.39599609 673310.582397461,7181304.33483887 673310.277587891,7181304.30560303 673309.968017578,7181304.309021 673309.656799316,7181304.34460449 673309.348022461,7181304.41241455 673309.044433594,7181304.51141357 673308.749633789,7181304.64044189 673308.46661377,7181304.79821777 673308.198608398,7181304.98321533 673307.948425293,7181305.19299316 673307.718994141,7181305.42584229 673307.512634277,7181305.67858887 673307.331604004,7181305.94921875 673307.178039551,7181306.23400879 673307.053405762,7181306.53039551 673306.958984375,7181329.47619629 673300.953430176,7181329.76019287 673300.893798828,7181330.04882812 673300.862609863,7181330.33880615 673300.859802246,7181330.62799072 673300.885803223,7181330.9130249 673300.940002441,7181331.19140625 673301.022033691,7181331.46020508 673301.13104248,7181331.71704102 673301.265991211,7181331.95941162 673301.425598145,7181332.18481445 673301.608398438,7181332.39123535 673301.812438965,7181332.57641602 673302.035827637,7181332.73858643 673302.276428223,7181332.87640381 673302.531616211,7181332.98858643 673302.799438477,7181333.0736084 673303.076782227,7181381.88140869 673495.516418457,7181382.70959473 673498.973815918,7181383.42541504 673502.395629883,7181384.03338623 673505.778015137,7181384.54400635 673509.159790039,7181384.90600586 673512.067199707,7181385.25360107 673515.633239746,7181385.48480225 673518.989624023,7181385.89678955 673526.498596191,7181385.96203613 673527.542602539,7181386.0447998 673528.56060791,7181386.13720703 673529.489196777,7181386.26623535 673530.58203125,7181386.38781738 673531.470825195,7181386.55822754 673532.566223145,7181386.72680664 673533.52923584,7181386.95959473 673534.719421387,7181387.24060059 673535.996826172,7181387.54724121 673537.25,7181393.24163818 673559.564819336,7181393.77801514 673561.561401367,7181394.37860107 673563.504211426,7181394.66638184 673564.353820801,7181395.04119873 673565.397033691,7181395.3894043 673566.31060791,7181395.84381104 673567.434997559,7181396.3616333 673568.636230469,7181396.90039062 673569.808410645,7181401.72442627 673580.04901123,7181403.08978271 673583.26739502,7181404.34204102 673586.467834473,7181406.41680908 673592.46862793,7181407.44921875 673595.899597168,7181408.32659912 673599.147399902,7181411.77001953 673613.3828125,7181417.01702881 673639.913391113,7181419.68878174 673650.448608398,7181419.74603271 673652.280212402,7181419.21722412 673653.757995605,7181418.54620361 673655.176818848,7181417.73944092 673656.523010254,7181416.80438232 673657.78338623,7181415.75042725 673658.946411133,7181414.58758545 673660.000427246,7181413.32702637 673660.935424805,7181411.98083496 673661.7421875,7181410.56201172 673662.413208008,7181409.08422852 673662.942016602,7181407.56182861 673663.323425293,7181406.00939941 673663.553588867,7181404.4418335 673663.630615234,7181402.87420654 673663.553588867,7181401.32183838 673663.323425293,7181399.79919434 673662.942016602,7181398.32159424 673662.413208008,7181397.72821045 673662.153198242,7181396.90283203 673661.7421875,7181396.18164062 673661.285217285,7181395.48181152 673660.738586426,7181394.84082031 673660.124206543,7181394.26519775 673659.448242188,7181393.76080322 673658.717407227,7181393.3326416 673657.93939209,7181392.9854126 673657.122192383,7181392.72241211 673656.274230957,7181380.15661621 673607.055419922,7181379.32720947 673603.598205566,7181378.60998535 673600.176635742,7181378.00061035 673596.794433594,7181377.48883057 673593.413024902,7181377.12561035 673590.505615234,7181376.77661133 673586.939819336,7181376.54400635 673583.583618164,7181376.12921143 673576.074584961,7181376.06359863 673575.030822754,7181375.98040771 673574.012634277,7181375.88781738 673573.084228516,7181375.75799561 673571.991210938,7181375.63623047 673571.102600098,7181375.46539307 673570.007202148,7181375.29663086 673569.044433594,7181375.06298828 673567.854187012,7181374.78179932 673566.577026367,7181374.47460938 673565.323791504,7181368.77142334 673543.011413574,7181368.23443604 673541.015014648,7181367.63299561 673539.072387695,7181367.3447876 673538.223022461,7181366.62121582 673536.266418457,7181366.16619873 673535.142211914,7181365.64801025 673533.941223145,7181365.10882568 673532.769226074,7181361.7644043 673525.761230469,7181360.28082275 673522.530395508,7181358.91400146 673519.312805176,7181357.6605835 673516.112792969,7181356.50299072 673512.894592285,7181355.58319092 673510.112609863,7181354.54962158 673506.682189941,7181353.67102051 673503.434631348,7181304.39599609 673310.582397461)));ARNALDO FAIVRO BUSATO;230;225
MULTIPOLYGON(((7186251.75018311 677860.060241699,7186266.5802002 677866.190185547,7186260.01019287 677882.640197754,7186255.11022949 677880.550231934,7186254.52020264 677880.32019043,7186254.04022217 677880.230224609,7186253.51019287 677880.270202637,7186253.21020508 677880.390197754,7186252.96020508 677880.57019043,7186233.49023438 677887.890197754,7186227.3102417 677872.960205078,7186226.70019531 677871.750183105,7186225.89019775 677870.550231934,7186224.46020508 677868.730224609,7186222.85021973 677867.310241699,7186222.39019775 677867.060241699,7186226.69018555 677855.220214844,7186212.91021729 677849.250183105,7186215.35021973 677843.810241699,7186215.77020264 677843.980224609,7186237.39019775 677843.240234375,7186237.8102417 677844.200195312,7186251.75018311 677860.060241699)));ELIAS CELSO LISBOA DE MIRANDA FILHO;231;226
MULTIPOLYGON(((7176039.0302124 672468.810241699,7176042.64019775 672480.660217285,7176046.13018799 672489.140197754,7176049.07019043 672495.710205078,7176050.38018799 672499.990234375,7176047.3102417 672506.760192871,7176038.02020264 672516.640197754,7176010.30023193 672478.520202637,7176037.00018311 672457.140197754,7176039.0302124 672468.810241699)));MANOEL BORBA;232;227
MULTIPOLYGON(((7175683.90020752 676099.300231934,7175672.30023193 676088.500183105,7175666.00018311 676082.600219727,7175660.50018311 676077.600219727,7175654.90020752 676072.40020752,7175650.20019531 676068.000183105,7175645.00018311 676063.200195312,7175637.11022949 676055.90020752,7175648.90020752 676043.100219727,7175664.00018311 676026.800231934,7175669.70019531 676020.700195312,7175674.10021973 676016.000183105,7175687.90020752 676001.100219727,7175691.10021973 676009.40020752,7175694.60021973 676024.800231934,7175696.10021973 676038.300231934,7175695.90020752 676047.800231934,7175695.50018311 676057.600219727,7175694.12023926 676067.020202637,7175692.50018311 676078.40020752,7175691.20019531 676083.500183105,7175688.00018311 676091.90020752,7175685.90020752 676096.500183105,7175683.90020752 676099.300231934)));CARLOS ROBERTO KASEKER;233;228
MULTIPOLYGON(((7191292.51019287 672417.370239258,7191300.63018799 672416.32019043,7191303.12023926 672417.970214844,7191306.32019043 672420.020202637,7191308.62023926 672425.840209961,7191310.11022949 672434.780212402,7191307.67022705 672441.140197754,7191303.27020264 672443.790222168,7191299.2802124 672444.120239258,7191295.89019775 672442.090209961,7191293.52020264 672438.370239258,7191290.88018799 672427.600219727,7191292.51019287 672417.370239258)));CECÍLIA BLANCHET GERONASSO;234;229
MULTIPOLYGON(((7175890.52099609 674302.090637207,7175915.99041748 674295.660400391,7175928.3326416 674345.932434082,7175903.07720947 674352.001403809,7175890.52099609 674302.090637207)));null;235;230
MULTIPOLYGON(((7191604.5512085 673264.648193359,7191568.14019775 673276.290222168,7191546.3302002 673267.82019043,7191598.60021973 673247.600219727,7191604.5512085 673264.648193359)));null;236;231
MULTIPOLYGON(((7192036.79022217 675271.080200195,7192038.51019287 675291.980224609,7192040.77020264 675314.15020752,7192043.55023193 675343.090209961,7192046.18023682 675371.190185547,7192048.00018311 675391.790222168,7192050.09979248 675415.052185059,7192045.39660645 675420.439025879,7192015.38018799 675393.680236816,7192014.30023193 675381.540222168,7192012.52020264 675373.290222168,7192009.01019287 675362.330200195,7192006.35021973 675353.220214844,7192003.0302124 675343.790222168,7192000.2802124 675336.440185547,7192000.74023438 675328.340209961,7192004.2276001 675320.882019043,7192007.18701172 675313.825012207,7192008.43902588 675300.16619873,7191997.96740723 675273.076599121,7191999.78839111 675261.125183105,7192006.04022217 675254.980224609,7192011.67022705 675252.160217285,7192014.04022217 675248.200195312,7192013.32019043 675242.940185547,7192011.02020264 675230.260192871,7192011.97021484 675218.980224609,7192013.0302124 675213.910217285,7192016.54022217 675200.040222168,7192015.5802002 675189.160217285,7192015.52020264 675183.790222168,7192013.44018555 675177.330200195,7192007.38018799 675171.620239258,7192000.00018311 675168.020202637,7191998.39019775 675167.230224609,7191988.46020508 675164.100219727,7191983.48022461 675159.190185547,7191982.21020508 675153.220214844,7191984.2802124 675147.810241699,7191985.35021973 675141.550231934,7191984.88018799 675129.060241699,7191983.98022461 675126.470214844,7191981.95019531 675118.740234375,7191985.5802002 675112.960205078,7191989.0802002 675107.430236816,7191990.44018555 675099.560241699,7191987.87023926 675093.700195312,7191982.72021484 675086.930236816,7191979.42022705 675080.720214844,7191975.17022705 675074.230224609,7191975.86022949 675070.65020752,7191975.00018311 675067.230224609,7191985.98022461 675066.500183105,7191988.35021973 675072.920227051,7191997.52020264 675093.290222168,7192005.91021729 675115.410217285,7192016.80023193 675143.040222168,7192026.5602417 675170.880187988,7192029.38018799 675192.540222168,7192031.24023438 675212.980224609,7192033.97021484 675241.960205078,7192036.79022217 675271.080200195)));null;237;232
MULTIPOLYGON(((7182957.8302002 677500.000183105,7182964.63018799 677518.250183105,7182977.07019043 677538.220214844,7182979.98022461 677542.980224609,7182999.65020752 677557.390197754,7182990.55023193 677575.620239258,7182978.16021729 677569.550231934,7182973.91320801 677565.225402832,7182966.41223145 677561.178222656,7182965.10021973 677560.470214844,7182965.67022705 677553.15020752,7182962.90020752 677543.390197754,7182941.69018555 677510.440185547,7182957.8302002 677500.000183105)));MÁRCIO RIBAS;238;233
MULTIPOLYGON(((7189825.07019043 671663.610229492,7189850.70159912 671678.162841797,7189886.46099854 671614.015625,7189930.65020752 671649.000183105,7189905.7802124 671687.520202637,7189873.75018311 671737.220214844,7189811.60021973 671688.090209961,7189825.07019043 671663.610229492)));IRENE PEREIRA DA SILVA - ROSA PEREIRA;239;234
MULTIPOLYGON(((7182305.5602417 668002.800231934,7182301.60021973 668037.300231934,7182292.00018311 668036.200195312,7182265.90020752 668044.40020752,7182246.00018311 668058.600219727,7182231.10021973 668077.100219727,7182225.00018311 668096.800231934,7182214.23339844 668138.335021973,7182160.32019043 668102.040222168,7182199.45019531 668008.780212402,7182204.87023926 667986.780212402,7182305.5602417 668002.800231934)));CELSO KAVA;240;235
MULTIPOLYGON(((7183113.41760254 670764.872192383,7183078.08721924 670775.654418945,7183084.71643066 670743.90838623,7183157.57818604 670722.1171875,7183167.22583008 670719.231811523,7183394.13220215 670652.255615234,7183404.0223999 670676.186035156,7183234.64001465 670727.877441406,7183223.98803711 670731.128234863,7183196.11779785 670723.031982422,7183192.12438965 670722.547241211,7183188.09698486 670722.669189453,7183182.91040039 670723.462585449,7183177.17462158 670724.804992676,7183169.57702637 670727.093994141,7183159.92938232 670729.979431152,7183148.99523926 670733.249633789,7183142.57641602 670736.215637207,7183137.8168335 670739.327636719,7183133.72839355 670742.988830566,7183113.41760254 670764.872192383)));ARTUR BERNARDES;241;256
MULTIPOLYGON(((7170993.543396 667564.400024414,7170993.21020508 667568.932189941,7170990.70983887 667569.053222656,7170984.18762207 667569.694213867,7170977.7053833 667570.65802002,7170971.27880859 667571.942199707,7170964.92401123 667573.544006348,7170958.65661621 667575.458984375,7170952.80023193 667577.580200195,7170949.44781494 667578.819824219,7170921.87780762 667591.59979248,7170916.85778809 667593.749816895,7170911.73779297 667595.649841309,7170906.5378418 667597.309814453,7170901.2578125 667598.709838867,7170895.91778564 667599.84979248,7170890.5378418 667600.729797363,7170885.10778809 667601.359802246,7170879.65783691 667601.719787598,7170874.20782471 667601.809814453,7170929.79779053 667397.809814453,7170932.61779785 667390.539794922,7170935.30780029 667383.719787598,7170939.17779541 667375.419799805,7170941.62780762 667370.619995117,7170943.66778564 667366.829833984,7170946.38781738 667362.059814453,7170948.61779785 667358.34979248,7170950.94781494 667354.649841309,7170952.7277832 667351.939819336,7170954.7277832 667348.989807129,7170961.91778564 667337.989807129,7170963.24780273 667336.019836426,7170965.34783936 667332.749816895,7170967.39782715 667329.409790039,7170969.35778809 667326.019836426,7170971.23779297 667322.579833984,7170973.05780029 667319.069824219,7170975.2878418 667314.419799805,7170976.91778564 667310.779785156,7170978.90783691 667305.989807129,7170980.74780273 667301.09979248,7170982.34783936 667296.42980957,7171000.89782715 667228.619995117,7171009.80963135 667230.108642578,7171017.89178467 667231.36920166,7171018.44799805 667231.45098877,7171025.98480225 667232.559387207,7171034.08758545 667233.679199219,7171042.20001221 667234.728393555,7171050.32122803 667235.70703125,7171058.45062256 667236.614807129,7171066.58758545 667237.452026367,7171074.73162842 667238.218200684,7171082.88201904 667238.913635254,7171091.0380249 667239.538208008,7171099.11621094 667240.085998535,7171093.81860352 667257.187011719,7171077.40020752 667307.120239258,7171058.82080078 667363.349609375,7171036.78222656 667431.514587402,7171011.93023682 667503.65020752,7170993.543396 667564.400024414)));null;242;238
